time,number,latitude,longitude,t2m
2022-01-01 12:00:00,9,29.5,-2.0,288.9091286712394
2022-01-01 12:00:00,9,29.5,-1.75,288.77934261126484
2022-01-01 12:00:00,9,29.5,-1.5,288.64955655129023
2022-01-01 12:00:00,9,29.5,-1.25,288.5108197285588
2022-01-01 12:00:00,9,29.5,-1.0,288.37208290582737
2022-01-01 12:00:00,9,29.25,-3.0,289.28058532564944
2022-01-01 12:00:00,9,29.25,-2.75,289.204503842216
2022-01-01 12:00:00,9,29.25,-2.5,289.24030689324354
2022-01-01 12:00:00,9,29.25,-2.25,289.1194715960258
2022-01-01 12:00:00,9,29.25,-2.0,288.91807943399624
2022-01-01 12:00:00,9,29.25,-1.75,288.8106702809139
2022-01-01 12:00:00,9,29.25,-1.5,288.6808842209393
2022-01-01 12:00:00,9,29.25,-1.25,288.54662277958624
2022-01-01 12:00:00,9,29.25,-1.0,288.5242458726941
2022-01-01 12:00:00,9,29.0,-3.0,289.4909282504358
2022-01-01 12:00:00,9,29.0,-2.75,289.410371385624
2022-01-01 12:00:00,9,29.0,-2.5,289.3342899021906
2022-01-01 12:00:00,9,29.0,-2.25,289.13289774016107
2022-01-01 12:00:00,9,29.0,-2.0,288.9315055781316
2022-01-01 12:00:00,9,29.0,-1.75,288.82409642504916
2022-01-01 12:00:00,9,29.0,-1.5,288.71668727196675
2022-01-01 12:00:00,9,29.0,-1.25,288.69878574645304
2022-01-01 12:00:00,9,29.0,-1.0,288.6808842209393
2022-01-01 12:00:00,9,28.75,-3.0,289.5535835897339
2022-01-01 12:00:00,9,28.75,-2.75,289.4775021063005
2022-01-01 12:00:00,9,28.75,-2.5,289.40142062286714
2022-01-01 12:00:00,9,28.75,-2.25,289.2492576560004
2022-01-01 12:00:00,9,28.75,-2.0,289.04786549397085
2022-01-01 12:00:00,9,28.75,-1.75,288.94045634088843
2022-01-01 12:00:00,9,28.75,-1.5,288.86437485745506
2022-01-01 12:00:00,9,28.75,-1.25,288.85989947607663
2022-01-01 12:00:00,9,28.75,-1.0,288.8419979505629
